id,year,quarter,section,section_title,sent_id_in_report,text,dict_tone,is_valid_unit,label
10405,2007,3,S5,第五部分货币政策趋势,514,价格整体上行压力依然较大，通胀风险仍须关注。,-0.25,1.0,1
4178,2004,1,S5,第五部分预测和展望,382,从净出口需求看，由于我国经济保持持续快速增长态势，原材料及能源紧缺问题突出，对国际商品尤其是初级产品的需求巨大，再加上进口关税降低和非关税措施的进一步取消，这些都会导致进口大增；但国际贸易保护主义、出口退税政策的调整将影响我国的出口；2004年我国净出口需求有可能进一步减弱。,0.027027027027027,1.0,0
20634,2012,1,S2,第二部分货币政策操作,176,但由于偏重中间业务收入考核等因素，部分银行也存在不合理收费和违规附加贷款条件等现象。,-0.0434782608695652,1.0,1
35615,2018,1,S3,第三部分金融市场运行,282,第一季度银行体系流动性合理稳定，剔除春节季节性因素，在票据市场供求较为均衡的情况下，票据市场利率略有上升。,0.1071428571428571,1.0,0
26251,2014,3,S4,第四部分宏观经济分析,488,消费品价格同比上涨1.8%，涨幅比上个季度低0.2个百分点；服务价格同比上涨2.4%， 涨幅比上个季度低0.3个百分点。,-0.0689655172413793,1.0,1
47798,2023,3,S2,第二部分货币政策操作,154,按系统重要性得分从低到高分为五组：第一组10家，包括中国光大银行、 中国民生银行、平安银行、华夏银行、宁波银行、江苏银行、广发银行、上海银行、南京银行、北京银行；第二组3家，包括中信银行、 浦发银行、中国邮政储蓄银行；第三组3家，包括交通银行、招商银行、兴业银行；第四组4家，包括中国工商银行、中国银行、中国建设银行、中国农业银行；第五组暂无银行进入。,-0.0116279069767441,1.0,1
26319,2014,3,S5,第五部分货币政策趋势,556,在基础设施投资、房地产等传统增长动力有所放缓的同时，移动互联、电子信息、网络销售等新兴业态加快发展，信息技术、科技服务、租赁和商务服务业固定资产投资增速保持在40%左右的较高水平， 服务业持续较快增长，经济运行呈现出典型的结构调整期特征。,0.1129032258064516,1.0,0
11569,2007,4,S5,第五部分货币政策趋势,570,创新贸易外汇管理方式，分步实施服务贸易外汇管理改革。,0.1428571428571428,1.0,0
43080,2021,1,S5,第五部分货币政策趋势,477,加强监测分析和预期管理，保持物价水平基本稳定。,0.0833333333333333,1.0,0
18278,2011,1,S2,第二部分货币政策操作,91,针对春节前后银行体系流动性波动较大的季节性特征，中国人民银行灵活安排正回购期限品种，通过不同期限正回购操作到期日与春节前现金投放峰值时点的匹配，有效熨平了季节性因素引起的短期流动性波动。,-0.0217391304347826,1.0,1
31849,2016,2,S4,第四部分宏观经济形势,370,为提振本国经济、缓解外部冲击，乌克兰、土耳其和匈牙利央行均连续多次调低指标利率；俄罗斯、韩国和印尼央行均选择借美联储暂缓加息的时间窗口小幅调降指标利率。,-0.0119047619047619,1.0,1
31039,2016,3,S2,第二部分货币政策操作,143,"9月末,全国农村信用社资本充足率为11.5%；按贷款五级分类口径统计，不良贷款比例为4.3%，与上年末持平。",-0.0357142857142857,1.0,1
9192,2006,4,S4,第四部分宏观经济分析,264,2001-2005年，许多发达国家的房地产价格上涨了一倍， 不少发展中国家的房地产价格出现普遍上涨的局面。,-0.04,1.0,1
14310,2009,3,S1,第一部分货币信贷概况,56,汇改以来至2009年9月末，人民币对美元汇率累计升值21.20%，对欧元汇率累计贬值0.48%，对日元汇率累计贬值3.55%。,-0.0357142857142857,1.0,1
11711,2008,1,S3,第三部分金融市场分析,134,12.00 10.00 8.00 6.00 4.00 2.00 0.00 （%） 隔夜1周3个月6个月1年 （二）债券市场发行和交易活跃，债券发行利率比上季有所下降受股票市场资金回流和债券价格上涨影响，银行间债券市场现券交易活跃。,0.0327868852459016,1.0,0
50229,2024,3,S2,第二部分货币政策操作,276,以周边及“一带一路”共建国家为重点，加强央行间本币结算合作，优化境外人民币使用环境。,0.16,1.0,0
23950,2013,2,S1,第一部分货币信贷概况,71,上半年外币贷款、企业债券、委托贷款和信托贷款占比分别为5.7%、12.1%、11.0% 和12.1%，同比分别提高2.1个、1.5个、4.8个和7.8个百分点。,0.025,1.0,0
24109,2013,2,S3,第三部分金融市场分析,230,2013年6月份，货币市场利率出现短期上行和波动， 这既是受外汇市场变化、节日现金投放、补缴准备金、税收清缴、一些监管政策放大资金需求等多种因素叠加影响，也反映出商业银行在流动性风险控制和资产负债管理方面存在一定不足。,-0.0333333333333333,1.0,1
26170,2014,3,S4,第四部分宏观经济分析,407,虽然欧央行实行负利率并加大资产购买力度，但面临欧元贬值可能引发资本外流、欧元区债务工具市场深度不足、中小企业信用风险较大等问题的掣肘，能性，短期内欧元区摆脱低增长、高失业状况的难度较大。,-0.0588235294117647,1.0,1
34324,2017,2,S4,第四部分宏观经济分析,308,主要经济体通胀水平仍在低位运行。,-0.1111111111111111,1.0,1
25837,2014,3,S1,第一部分货币信贷概况,74,随着经济结构调整了表内。,0.1666666666666666,1.0,0
24158,2013,2,S3,第三部分金融市场分析,279,（四）股票市场沪深指数下跌较多，成交量同比上升股票市场沪深指数下跌较多，创业板指数上升。,-0.0769230769230769,1.0,1
2493,2003,1,S3,第三部分： 张文红,157,我国融资格局中贷款形式的间接融资比重过高，股票、债券融资等直接融资方式比重过低。,-0.0869565217391304,1.0,1
5674,2005,1,S2,第二部分货币政策操作,75,超额存款准备金是金融机构存放在中央银行、超出法定存款准备金的部分，主要用于支付清算、头寸调拨或作为资产运用的备用资金。,0.032258064516129,1.0,0
27880,2015,1,S3,第三部分金融市场运行,240,同时，财政存款波动、税收清缴、节假日现金需求、新股IPO冻结资金、主要经济体货币政策变化等都可能会对流动性进而对市场利率造成扰动。,-0.0588235294117647,1.0,1
44076,2021,2,S4,第四部分宏观经济分析,411,上半年机电产品出口占比同比提高0.6个百分点，一般贸易进出口占比同比提高1.7个百分点，民营企业进出口占比同比提高2.8个百分点。,0.09375,1.0,0
102,2001,1,S2,第二部分宏观经济分析,102,（一）美国经济大幅下滑，日本经济继续衰退，欧元区经济缓慢减速2000年下半年，美国经济增长大幅下滑，季度经济增长由二季度的5.6%， 下降到三季度的2.2%和四季度的1%。,-0.0217391304347826,1.0,1
2856,2003,3,S3,第三部分： 张文红、霍颖励、张敬国,174,经国务院批准，人民银行8月23日公布，商业银行存款准备金率将于9月21日起由6%提高到7%。,0.0769230769230769,1.0,0
4779,2004,2,S2,第二部分： 张翠微、张敬国、郑红,114,风险与收益对称的贷款定价原则保证了宏观调控和结构优化的政策导向以价格信号的形式向微观经济传导，从而有利于避免宏观调控和结构调整中可能出现的“一刀切”和“急刹车”。,0.0227272727272727,1.0,0
35605,2018,1,S3,第三部分金融市场运行,272,3月末， 国内各类债券余额76.3万亿元，同比增长14.8%。,0.0666666666666666,1.0,0
39113,2019,2,S1,第一部分货币信贷概况,38,下阶段，中国人民银行将进一步贯彻落实好党中央、国务院关于降低小微企业融资实际利率的部署，继续通过金融供给侧结构性改革和利率市场化改革优化资源配置，释放改革红利，多措并举、多管齐下，推动小微企业融资实际利率和综合成本明显降低、融资状况明显改善。,0.2203389830508474,1.0,0
20355,2011,4,S4,第四部分宏观经济分析,475,另一方面中国经济持续平稳较快发展，国内市场前景广阔，有望继续吸引国际长期资本流入。,0.3333333333333333,1.0,0
28119,2015,1,S4,第四部分宏观经济形势,479,三次产业投资分别增长32.8%、11.0%和14.7%。,0.0909090909090909,1.0,0
28155,2015,1,S4,第四部分宏观经济形势,515,初级产品价格跌幅较大，投资品价格跌幅大于消费品。,-0.1818181818181818,1.0,1
7897,2006,1,S4,第四部分宏观经济分析,361,分地区看，环渤海地区的农民工收入相对较高，达到985元；长三角和珠三角分别为979元、958元；在本省务工收入相对较低，仅为934元，比环渤海地区低51元。,-0.0444444444444444,1.0,1
18781,2011,3,S1,第一部分货币信贷概况,43,人民币各项存款余额为79.4万亿元，同比增长14.2%，增速比6月末低3.4个百分点，比年初增加8.1万亿元，同比少增2.1万亿元。,0.03125,1.0,0
26294,2014,3,S4,第四部分宏观经济分析,531,全国房屋新开工面积13.1亿平方米，同比下降9.3%，降幅比上半年缩小7.1个百分点。,-0.0263157894736842,1.0,1
31703,2016,2,S3,第三部分金融市场运行,224,10年期和1年期国债利差为45个基点，较上年末收窄23个基点。,-0.05,1.0,1
35744,2018,1,S4,第四部分宏观经济形势,411,第一季度人民银行城镇储户问卷调查显示，居民消费意愿平稳，倾向于“更多消费”的居民占24.8%， 比上年同期提高1个百分点。,0.0625,1.0,0
3981,2004,1,S3,第三部分金融市场分析,185,A 股筹资（包括发行、增发和配股）130亿元，同比增长29.1%；H 股发行筹资8.33亿美元，同比增长85.9%。,0.064516129032258,1.0,0
41489,2020,2,S2,第二部分货币政策操作,55,5月下旬以来市场预期回归理性，货币市场利率回升至公开市场操作利率附近。,0.1052631578947368,1.0,0
12010,2008,1,S4,第四部分宏观经济分析,433,其中１-3月环比涨幅分别为0.3%、0.2%和0.3%，明显低于上年月均1%的涨幅，且３月份有10个城市出现房价环比下跌。,0.0285714285714285,1.0,0
50608,2024,2,S1,第一部分货币信贷概况,51,6月末，金融机构本外币各项存款余额为301.7万亿元，同比增长6.0%，比年初增加11.8万亿元。,0.0454545454545454,1.0,0
33676,2017,3,S4,第四部分宏观经济分析,339,为应对国内动荡局势，巴西央行在7月27日、9月8日和10月26日三次分别下调政策利率100个、 个和75个基点至7.5%。,-0.025,1.0,1
30677,2016,1,S4,第四部分宏观经济形势,400,负利率给商业银行、保险机构、养老基金等金融机构的盈利能力带来压力。,-0.0588235294117647,1.0,1
38916,2019,3,S4,第四部分宏观经济分析,389,房地产业、体育和娱乐业对外投资没有新增项目。,-0.0909090909090909,1.0,1
47738,2023,3,S1,第一部分货币信贷概况,94,前三季度，跨境人民币收付金额合计38.9万亿元，同比增长24%。,0.0666666666666666,1.0,0
19250,2011,3,S4,第四部分宏观经济分析,512,此外，运输市场中，过高的路桥通行费已成为物流业改革的难点，根据中国物流与采购联合会的统计，路桥通行费已占物流企业运营总成本的三分之一。,-0.027027027027027,1.0,1
50828,2024,2,S3,第三部分金融市场运行,271,交易所债券回购累计成交234.3万亿元，同比增长4.1%。,0.0833333333333333,1.0,0
4777,2004,2,S2,第二部分： 张翠微、张敬国、郑红,112,市场经济的供求关系客观上决定了每个借款项目风险大小的不同，因此成为贷款定价重要的风险预警指标。,-0.125,1.0,1
50117,2024,3,S2,第二部分货币政策操作,164,二是支持科技创新的金融政策工具更加完善和精准。,0.3076923076923077,1.0,0
41045,2020,3,S2,第二部分货币政策操作,189,近几年来， 这一汇率制度经受住了多轮冲击的考验。,-0.0714285714285714,1.0,1
487,2001,3,S3,第三部分宏观经济分析,168,应更进一步看到的是，增加农民收入，除从发展农村生产力方面入手外，还应从进一步改革农村的生产关系入手。,0.1111111111111111,1.0,0
10730,2007,2,S4,第四部分宏观经济分析,295,受能源和食品价格显著上涨影响，通货膨胀压力有所加大，第二季度各月同比CPI分别为2.6%、2.7% 和2.7%，平均为2.7%，高于第一季度0.3个百分点。,-0.027027027027027,1.0,1
19670,2011,2,S4,第四部分宏观经济分析,369,上半年，居民消费价格同比上涨5.4%，其中第二季度同比上涨5.7%，涨幅比上个季度继续扩大0.7个百分点。,-0.0434782608695652,1.0,1
17729,2010,4,S2,第二部分货币政策操作,138,截至2010年第三季度末，上述五家商业银行的资本充足率分别为11.6%、11.4%、11.7%、11.6%和12.5%；不良贷款率分别为1.15%、2.08%、1.10%、1.14%和1.22%；税前利润分别为1663亿元、892亿元、1074亿元、1438亿元和379亿元。,-0.0175438596491228,1.0,1
43039,2021,1,S4,第四部分宏观经济分析,436,2021年以来，电力生产快速回升，受寒潮天气与“就地过年”等因素影响，用电需求旺盛。,0.0576923076923076,1.0,0
43215,2021,3,S2,第二部分货币政策操作,94,对地方法人金融机构按需足额提供短期流动性支持，稳定市场预期，增强银行体系流动性的稳定性，防范流动性风险。,0.1481481481481481,1.0,0
41268,2020,3,S4,第四部分宏观经济分析,412,二是高技术产业投资增长加快。,0.4285714285714285,1.0,0
17290,2010,2,S4,第四部分宏观经济分析,288,就业形势仍然严峻，第二季度各月经季节调整的失业率均为10%，与3月份持平。,-0.0476190476190476,1.0,1
23706,2013,3,S4,第四部分宏观经济分析,423,资源性产品价格改革继续推进。,0.3333333333333333,1.0,0
34140,2017,2,S2,第二部分货币政策操作,124,促进金融支持“双创”，积极推动科技金融结合试点。,0.2142857142857142,1.0,0
10099,2007,3,S4,第四部分宏观经济分析,208,受美国次级抵押贷款风波影响，全球主要股市和债市均经历较大波动。,-0.0555555555555555,1.0,1
14205,2009,1,S4,第四部分宏观经济分析,440,钢铁生产总量过剩。,-0.2,1.0,1
12236,2008,3,S3,第三部分金融市场分析,144,9月末，1周 Shibor 和2周 Shibor 分别为3.2467%和3.3071%，比6月末均下降5个基点，波动幅度较第二季度分别缩小112个和106个基点。,-0.0238095238095238,1.0,1
37696,2018,4,S4,第四部分宏观经济形势,510,进出口相抵，顺差为2.3万亿元，比上年收窄18.3%。,-0.0769230769230769,1.0,1
35715,2018,1,S4,第四部分宏观经济形势,382,欧央行1月25日、3月8日和4月26日均决定维持主要再融资操作利率、边际贷款便利利率和存款便利利率在0%、0.25%、-0.40%的水平不变，维持每月300亿欧元资产购买计划到2018年9月；3月的声明中删除了“如果展望恶化，或金融状况与通货膨胀路径持续调整进展不一致，欧央行理事会随时准备提高同时维持2019年和2020年 GDP 增长预期1.9%和1.7%不变。,0.0485436893203883,1.0,0
44079,2021,2,S4,第四部分宏观经济分析,414,服务业实际使用外资4827.7亿元人民币，同比增长33.4%。,0.0833333333333333,1.0,0
19092,2011,3,S4,第四部分宏观经济分析,354,此后，美欧经济数据不及预期和全球经济增长前景黯淡等因素加剧市场恐慌情绪，全球主要股市在低位宽幅震荡。,-0.1428571428571428,1.0,1
30619,2016,1,S4,第四部分宏观经济形势,342,尽管劳动力市场改善， 但工业生产和出口仍较疲软，投资低迷，制造业 PMI 连续放缓。,-0.0833333333333333,1.0,1
12633,2008,2,S1,第一部分货币信贷概况,30,我国中小企业融资长期主要依赖银行贷款，缺乏直接融资手段。,-0.0769230769230769,1.0,1
13445,2008,4,S4,第四部分宏观经济分析,289,受经济放缓和大规模财政计划影响，联邦政府财政赤字大幅攀升。,-0.1428571428571428,1.0,1
33668,2017,3,S4,第四部分宏观经济分析,331,美联储10月开始缩常化原则与计划》，即逐步减少到期证券本金再投资，10月起缩减规模上限分别为60亿美元国债和40亿美元机构抵押支持证券（MBS）， 缩减规模上限每季度增加一次，增幅分别为60亿美元和40亿美元， 直至每月缩减规模上限达到300亿美元和200亿美元。,-0.028169014084507,1.0,1
27117,2014,4,S2,第二部分货币政策操作,128,利率市场化改革继续推进并取得重要进展。,0.4,1.0,0
50288,2024,3,S3,第三部分金融市场运行,335,随着直接融资进一步发展，金融市场参与主体、产品类型、传导链条都更加复杂，货币政策直接调控金融总量的难度不断上升，货币政策框架转型需要持续推进，更加注重发挥价格型调控的作用。,0.1111111111111111,1.0,0
24178,2013,2,S3,第三部分金融市场分析,299,上半年，国际黄金价格大幅下跌，最低跌至1180.1美元/盎司。,-0.0714285714285714,1.0,1
17235,2010,2,S3,第三部分金融市场分析,233,股票指数震荡下行。,-0.5,1.0,1
31128,2016,3,S3,第三部分金融市场运行,232,保险业资产保持较快增长。,0.1428571428571428,1.0,0
48285,2023,2,S1,第一部分货币信贷概况,111,上半年货物贸易、直接投资项下人民币跨境收付金额占同期本外币跨境收付比重分别为23%和70%，同比分别提高6.7个和6.6个百分点，为近年来最高水平。,0.0263157894736842,1.0,0
46634,2022,4,S2,第二部分货币政策操作,172,支持金融机构对普惠小微贷款、收费公路贷款阶段性减息。,0.0909090909090909,1.0,0
4521,2004,3,S4,第四部分宏观经济分析,287,钢铁、水泥、铝业、房地产开发等部分过热行业投资增速均有明显回落。,-0.0526315789473684,1.0,1
22085,2012,2,S5,第五部分货币政策趋势,508,积极发展民生金融，支持稳定和扩大就业，以妇女、高校毕业生、返乡农民工等群体就业创业和少数民族、贫困地区发展为工作重点，进一步做好金融支持就业、扶贫、助学、应急、救灾等工作。,0.1875,1.0,0
4511,2004,3,S4,第四部分宏观经济分析,277,美联储于6月30日、8月10日、9月21日和11月10日，分四次分别提高联邦基金目标利率0.25个百分点，目前联邦基金目标利率为2%。,0.0238095238095238,1.0,0
302,2001,1,S5,第五部分结论与政策,302,"我国传统产业结构调整和优化升级的步伐正在加快，同时,以科技为先导的新兴产业如电子、通讯、信息等产业的发展成为中国经济发展的强劲动力。",0.2162162162162162,1.0,0
37120,2018,2,S5,第五部分货币政策趋势,551,当前中国经济韧性总体较强，已连续12个季度运行在6.7%-6.9%的区间， 就业形势较好，工业生产总体平稳，有条件继续保持平稳增长态势。,0.131578947368421,1.0,0
37160,2018,2,S5,第五部分货币政策趋势,591,进一步发挥信贷资产证券化盘活存量的积极作用，推动经济提质增效和转型升级。,0.4210526315789473,1.0,0
5858,2005,1,S4,第四部分宏观经济分析,259,"分类来看，食品价格上涨6.1%,影响 CPI 上涨2.1个百分点，贡献率为75%；非食品价格上涨1.1%，影响 CPI 上涨0.7个百分点，贡献率为25%。",-0.0526315789473684,1.0,1
19551,2011,2,S3,第三部分金融市场分析,250,6月末，黄金价格为每克313.06元，比上年末上涨了3.95%。,0.0666666666666666,1.0,0
32015,2016,2,S5,第五部分货币政策趋势,536,不过也要看到， 目前国内物价绝对水平不低，通胀预期尚不稳定，工业品价格回升较快，虽然房地产价格上涨有所放缓，但前期的房价较快上涨有可能逐步传导，部分地区的洪涝灾害也可能对农产品价格造成一定冲击。,-0.1071428571428571,1.0,1
38098,2019,1,S2,第二部分货币政策操作,228,加强高风险业务的监测核查。,-0.1428571428571428,1.0,1
27467,2014,4,S4,第四部分宏观经济分析,478,各季度同比降幅分别为2.0%、1.6%、1.6%和3.7%。,-0.0714285714285714,1.0,1
39263,2019,2,S2,第二部分货币政策操作,188,在党中央、国务院坚强领导下，中国人民银行、银保监会按照既定方案和计划，5月24日对包商银行果断实施接管，有效维护了金融市场稳定，切实防范风险外溢。,0.125,1.0,0
23265,2013,1,S5,第五部分货币政策趋势,544,四是继续推进债券市场发展，拓宽企业直接融资渠道。,0.25,1.0,0
22738,2013,1,S1,第一部分货币信贷概况,17,从下图可以看到，间接融资比重高、银行融资占比大的经济体，其货币总量一般也会相对较多，货币总量/GDP会比较高；相反， 若直接融资发达，其货币总量相对就会少一些，货币总量/GDP 也会比较低。,-0.0166666666666666,1.0,1
6344,2005,3,S4,第四部分宏观经济分析,360,在非食品中，石油类能源价格上涨12.2%，影响 CPI 上涨0.2个百分点，其中汽油、柴油、液化石油气价格同比分别上涨了15.1%、14.6%和16.6%。,-0.0789473684210526,1.0,1
33627,2017,3,S3,第三部分金融市场分析,290,《办法》对保险公司的内控管理和风控措施提出明确要求， 包括对公司治理、财务核算、准备金提取、信用保证保险业务资信审核、抵押品管理、风险分担等方面做出明确规定，提高保险公司风险识别和风险防范能力。,-0.0196078431372549,1.0,1
51128,2024,2,S5,第五部分货币政策趋势,571,大规模设备更新和消费品以旧换新政策效应不断显现，前期发放的地方政府专项债、超长期特别国债逐步转化为实物工作量，保障性住房再贷款等房地产领域政策措施加快推动存量商品房去库存，各项举措进一步显效有利于促进经济平稳健康运行。,0.1272727272727272,1.0,0
34575,2017,2,S5,第五部分货币政策趋势,559,防范化解银行业不良资产风险，控制不良贷款增量。,-0.2,1.0,1
5036,2004,2,S4,第四部分： 陈立兴、周诚君、闫丽娟,371,国家统计局全国三十五个大中城市房地产市场调查显示，二季度我国房屋销售价格比去年同期上涨10.4%，土地交易价格上涨11.5%，房屋租赁价格上涨1.0%。,-0.037037037037037,1.0,1
6106,2005,3,S2,第二部分货币政策操作,122,但由于我国出口产品中低附加值和市场竞争激烈的产品居多，利润率一般都不高，通过调高产品出口价格来消化汇率升值带来的负面影响有一定困难。,-0.0526315789473684,1.0,1
10434,2007,3,S5,第五部分货币政策趋势,543,引导和鼓励企业适当降低积累比例，优化企业、政府和居民收入分布结构，促进消费增长。,0.1363636363636363,1.0,0
2076,2002,4,S2,第二部分货币政策操作,110,自1999年至2002年9月末，金融机构累计发放助学贷款66亿元，帮助了112万名困难学生就学；其中发放国家助学贷款23亿元，帮助了41万名困难学生就学。,-0.048780487804878,1.0,1
46565,2022,4,S1,第一部分货币信贷概况,103,根据国际清算银行测算，2021年末至2022年末，人民币名义和实际有效汇率分别贬值2.9%和7.9%；2005年人民币汇率形成机制改革以来至2022年12月，人民币名义和实际有效汇率分别升值44.2%和45.6%。,0.0208333333333333,1.0,0
49161,2023,4,S4,第四部分宏观经济分析,429,月以来，全球通胀压力趋缓，经济活动趋弱，市场对主要央行的降息预期升温，主要发达经济体10年期国债收益率大幅下行。,0.1129032258064516,1.0,0
21233,2012,3,S3,第三部分金融市场分析,221,随着中国人民银行持续开展逆回购操作向银行体系注入流动性，货币市场利率总体有所回落，9月末，隔夜和1周 Shibor 为3.28%和3.19%，分别较6月末下降32个和92个基点；3个月和1年期Shibor为3.69%和4.40%，分别较6月末下降39个和35个基点。,0.0140845070422535,1.0,0
19051,2011,3,S4,第四部分宏观经济分析,313,意大利成为截至目前遭评级下调的最大欧元区国家。,-0.0833333333333333,1.0,1
40730,2020,1,S4,第四部分宏观经济分析,442,第一季度，居民消费价格（CPI）同比上涨4.9%，涨幅比上季度扩大0.7个百分点，各月涨幅分别为5.4%、5.2%和4.3%。,0.0344827586206896,1.0,0
49354,2023,4,S5,第五部分货币政策趋势,622,完善债券市场法制体系，夯实公司信用类债券的法制基础。,0.1428571428571428,1.0,0
27273,2014,4,S3,第三部分金融市场分析,284,债券发行利率总体明显回落。,-0.1428571428571428,1.0,1
29956,2015,4,S3,第三部分金融市场运行,399,扩大全国性和做市商银行头寸上下限，满足银行管理汇率风险和外汇市场流动性的需要。,-0.05,1.0,1
14069,2009,1,S4,第四部分宏观经济分析,304,目前来看，主要经济体激进的货币政策促使全球货币条件进一步宽松，一定程度上有利于抑制通货紧缩预期的恶化。,-0.04,1.0,1
34997,2017,4,S3,第三部分金融市场分析,367,二是证监会发布《公开募集开放式证券投资基金流动性风险管理规定》，对公募基金的产品设立、投资运作、申购赎回、估值与披露等业务环节进行规范，全面提升基金管理人对公募基金流动性风险的内部管控要求，并对货币市场基金特别是机构类货币市场实施更为严格的风险管控和约束。,-0.0138888888888888,1.0,1
17876,2010,4,S4,第四部分宏观经济分析,285,日本通货紧缩和就业状况无明显改善，增长动力减弱。,-0.0833333333333333,1.0,1
17700,2010,4,S2,第二部分货币政策操作,109,2010年6月份以来， 我国月度进口额保持在1200亿美元左右；尽管面临较多不确定因素，但我国出口增长依然强劲，已全面恢复至危机前的水平。,0.05,1.0,0
30686,2016,1,S4,第四部分宏观经济形势,409,负利率政策对消费、投资和通胀的提振作用有待观察。,-0.0714285714285714,1.0,1
15962,2010,1,S2,第二部分货币政策操作,114,截至2009年末，中国工商银行、中国银行、中国建设银行和交通银行的资本充足率分别为12.4%、11.1%、11.7%和12.0%；不良贷款率分别为1.54%、1.52%、1.50%和1.36%；税前利润分别为1672亿元、1111亿元、1387亿元和382亿元。,-0.0192307692307692,1.0,1
8239,2006,3,S3,第三部分金融市场分析,204,前三季度，企业在境内外股票市场上通过发行、增发和配股累计筹资2267.3亿元，同比增加1108.3亿元，增长95.6%，融资步伐明显加快。,0.0967741935483871,1.0,0
51693,2024,4,S4,第四部分宏观经济分析,507,二是业务收入持续增长。,0.25,1.0,0
18204,2011,1,S1,第一部分货币信贷概况,17,外币存款余额为2369亿美元，同比增长9.4%，比年初增加112亿美元，同比多增65亿美元。,0.0476190476190476,1.0,0
49752,2024,1,S4,第四部分宏观经济分析,382,原油、铜、铝等价格普遍回升，黄金价格也创出历史新高。,-0.0625,1.0,1
5180,2004,4,S2,第二部分货币政策操作,60,1996年以来，中国人民银行累计放开、归并或取消的本、外币利率管理种类为种，目前中国人民银行仍在管理的本外币利率种类尚有30种。,-0.0303030303030303,1.0,1
36504,2018,3,S4,第四部分宏观经济形势,565,"2017年我国电子信息百强企业的主营业务收入超过3万亿元,但研发投入合计仅1890亿元。",0.1428571428571428,1.0,0
27591,2014,4,S5,第五部分货币政策趋势,602,四是结构调整和改革的任务更加紧迫和艰巨， 必须在提升生产效率和经济活力上下功夫，通过深化改革解决经济运行中存在的深层次问题。,0.1515151515151515,1.0,0
32454,2016,4,S4,第四部分宏观经济形势,355,美国经济形势相对较好，但新政府的政策走向存在较大不确定性；欧元区经济略有改善，但仍面临难民问题与银行业风险；日本经济复苏缓慢且缺少政策空间；英国经济在公投脱欧后总体稳定，但脱欧安排仍有较大不确定性。,-0.0357142857142857,1.0,1
19621,2011,2,S4,第四部分宏观经济分析,320,2011年以来，西亚和北非动荡波及突尼斯、 埃及等十几个国家，利比亚等国甚至发生战乱，恐慌情绪和避险行为带动国际原油和黄金价格大幅走高。,-0.0857142857142857,1.0,1
28761,2015,3,S4,第四部分宏观经济形势,469,市场上对消费者价格指数（CPI）与工业生产者出厂价格指数（PPI）缺口扩大、PPI 持续四十多个月为负、通过PPI平减的实际利率较高等问题关注较多。,-0.025,1.0,1
31536,2016,2,S1,第一部分货币信贷概况,57,月末，人民币对美元汇率中间价为6.6312元，比2015年末贬值1376个基点，贬值幅度为2.08%。,-0.0869565217391304,1.0,1
18710,2011,1,S5,第五部分货币政策趋势,523,要保持必要的调控力度，巩固和加强前期调控成果，进一步巩固经济发展的良好势头。,0.1363636363636363,1.0,0
13678,2008,4,S5,第五部分货币政策趋势,522,在需求减弱背景下，企业效益继而财政收入会受到影响。,-0.0714285714285714,1.0,1
32185,2016,4,S2,第二部分货币政策操作,86,2016年初，中国人民银行增加常备借贷便利1个月期限品种，满足金融机构春节期间流动性需求，要求分支机构对地方法人金融机构按需提供流动性，促进货币市场平稳运行。,0.0526315789473684,1.0,0
9338,2006,4,S5,第五部分货币政策趋势,410,中国人民银行2006年第四季度全国城镇储户问卷调查显示，城镇居民对当期收入满意度明显上升，收入感受指数分别比上季和上年同期上升4.1和8.3个百分点， 居民对下季收入预期比较乐观，未来收入信心指数再创历史新高。,0.0784313725490196,1.0,0
17609,2010,4,S1,第一部分货币信贷概况,18,其中，全年新增住户存款中活期占比为56%，四个季度的活期存款占比分别为42%、51%、55%和135%，呈逐步上升态势；非金融企业全年活期存款占比为55%。,0.0232558139534883,1.0,0
46715,2022,4,S2,第二部分货币政策操作,253,加强金融基础设施统筹监管与建设规划，推动形成布局合理、 治理有效、先进可靠、富有弹性的金融基础设施体系。,0.2222222222222222,1.0,0
22453,2012,4,S4,第四部分宏观经济分析,345,（二）国际金融市场概况受全球经济复苏曲折缓慢、欧债危机前景不明、主要经济体量化宽松措施频出及国际地缘政治冲突等因素的交替影响，2012年国际金融市场波动较大。,-0.0714285714285714,1.0,1
3635,2003,4,S4,第四部分： 王毅、张红地、汪小亚,208,"其中，出口4384亿美元，同比增长34.6%；进口4128亿美元，同比增长39.9%；进出口顺差255亿美元, 比上年减少49亿美元。",0.0666666666666666,1.0,0
51506,2024,4,S3,第三部分金融市场运行,320,2024年末，1年期、3年期、5年期、7年期、10年期国债收益率分别为1.08%、1.19%、1.42%、1.59%、 1.68%，较9月末分别下行28个、38个、42个、48个、48个基点；1年期和10年期国债利差为59个基点，较9月末缩窄19个基点。,-0.0136986301369863,1.0,1
18110,2010,4,S5,第五部分货币政策趋势,519,2011年是“十二五”开局之年，各地发展热情较高，投资动力较强，前期出台的振兴战略性新兴产业，加快保障房建设和棚户区改造，鼓励和引导民间投资等政策措施和各项区域发展战略正在发挥作用，加之国内市场潜力巨大， 消费升级和城镇化都在发展过程中，收入分配改革力度加大，转变发展方式和调整经济结构步伐加快，总体看经济持续增长的动能较为充足。,0.2307692307692307,1.0,0
29109,2015,2,S2,第二部分货币政策操作,175,截至6月末，全国共组建农村商业银行728家、农村合作银行80家、县（市）统一法人农村信用社1424家。,0.0689655172413793,1.0,0
